id,신고번호,신고일자,신고세관부호,수입신고구분코드,수입거래구분코드,수입종류코드,징수형태코드,운송수단유형코드,신고인부호,수입자,해외거래처부호,특송업체부호,HS10단위부호,적출국가코드,원산지국가코드,관세율,관세율구분코드,원산지표시유무코드,신고중량(KG),과세가격원화금액
5749,99793926,2021-03-10,30,B,11,21,11,10,F463TSU,6BSH9HY,,,904210000,CN,CN,270.0,W2,E,13700.0,14127440.0
5750,24803118,2021-03-10,30,B,11,21,43,10,09EO87L,JCO6BW3,U703LGD,,8702401000,HK,CN,10.0,A,E,1564.0,7116043.6
5751,75114857,2021-03-10,40,B,87,21,43,40,DWNJQL8,Q11GEUC,,MWIDNS,8544499090,CN,CN,4.2,FCN1,E,2362.0,1889.6
5752,55689703,2021-03-10,40,B,11,21,11,40,2GQ4CZY,DI7SGL1,DQM902Q,,8541409022,KR,KR,0.0,C,E,17885.0,681418.5
5753,49138686,2021-03-10,40,B,11,21,11,40,5JVKX6N,N4EKYM0,,,7318160000,US,US,0.0,FUS1,E,3.0,58.5
5754,66989135,2021-03-10,30,B,11,21,11,10,A4VPLN7,5K7ZT6R,KDK4ZTT,,9003900000,CN,CN,8.0,A,S,14.0,1751.4
5755,23328114,2021-03-10,33,B,11,21,11,10,0GL7LIB,7DH9K75,9P0AEGK,,7323990000,CN,CN,0.0,FCN1,B,737.0,40313.9
5756,13552038,2021-03-10,40,B,11,21,43,10,FG66YE1,H7YP5D0,QB67AXB,VZIZJJ,8448420000,JP,JP,8.0,A,Y,23.0,20495.3
5757,70460219,2021-03-10,16,B,84,21,11,40,FGGPYXD,PDME2SA,R1OD9VR,,4016910000,CN,CN,3.2,FCN1,G,572.0,3260.4
5758,64273642,2021-03-10,20,B,11,21,11,10,QX3C80O,233CKNJ,15FJDZI,,6109101000,CN,CN,13.0,A,G,10.6,165.36
5759,11131731,2021-03-10,30,B,11,21,11,10,DO32KBA,WCKY5TW,,,8479909090,DE,DE,0.0,FEU1,S,130.0,29341.0
5760,45863611,2021-03-10,40,B,11,21,11,10,V5FCG3P,ZLPT5FW,7ZJ78BT,,6110909000,CN,CN,13.0,A,G,5.4,20.52
5761,83668888,2021-03-10,20,B,11,21,11,40,HV1AB1L,0NZ69ZL,0DMMCY4,,8451909000,CN,CN,8.0,A,G,13.0,994.5
5762,97902828,2021-03-10,20,B,11,21,11,10,3BTA0QN,2Q1UWN4,UDO08NI,,3926909000,CN,CN,6.5,C,Y,224.0,134.4
5763,98404627,2021-03-10,30,B,11,21,11,10,A28MFR3,ZY86O29,NFDW0CI,,6702100000,CN,CN,2.4,FCN1,Y,165.0,429.0
5764,74560135,2021-03-10,33,B,11,21,11,10,IQRINEQ,I5G866N,8VVA71V,,2008999000,CN,CN,45.0,A,B,23996.0,1005432.4
5765,53628180,2021-03-10,30,B,11,21,11,40,6V8QPPW,AX4PJ07,8R97H2U,,8536300000,US,US,0.0,CIT,E,35.0,15067.5
5766,95810970,2021-03-10,41,B,11,21,43,40,4D88SMV,7GQ4J6F,K7SPJLM,,8404909000,CN,CN,0.0,FCN1,E,5938.0,6039539.8
5767,50265122,2021-03-10,20,B,11,21,14,40,E0AGTLM,Y5RGEWN,,,7318290000,CN,CN,4.8,FCN1,Y,27000.0,1458000.0
5768,87880890,2021-03-10,20,B,11,21,11,10,H3RWZG0,DP7PH78,L2SX065,,6204530000,CN,CN,13.0,A,Y,100.0,4000.0
5769,25087941,2021-03-10,30,B,94,21,18,40,B372BYW,E43JZ1I,OTDQGLZ,VZIZJJ,9703002000,GB,CN,0.0,A,G,2.6,664.3000000000002
5770,93678203,2021-03-10,13,B,11,26,11,10,97ELD50,O5XR99P,HSFB89Z,,4016100000,CN,CN,3.2,FCN1,Y,294.0,33457.2
5771,50145081,2021-03-10,40,B,11,21,11,40,SDXKKA0,EDAEZGT,ERI5688,,7326909000,CN,CN,8.0,A,E,15.3,22.950000000000006
5772,92474552,2021-03-10,20,B,11,21,11,10,S1N2WHR,DJVJU2R,SBZ0QT4,,7117900000,GB,IT,0.0,FEU1,E,1.3,26.91
5773,60292182,2021-03-10,40,B,11,21,11,40,5JVKX6N,IG2J9PL,IUW8U8Z,,8308200000,US,US,8.0,A,E,4.1,812.6199999999999
5774,90442019,2021-03-10,20,B,11,21,11,10,626DNVO,1RPARTO,EYMTZXX,,8803301000,DE,KR,0.0,A,G,22.0,52054.2
5775,79451710,2021-03-10,20,B,11,21,11,40,H3RWZG0,G6BM3A3,KKY2SFB,,3403193000,US,US,8.0,A,E,68.0,46457.60000000001
5776,64192394,2021-03-10,20,B,11,21,11,10,PF1L1IG,S18BLR8,71KRF9P,,6109101000,JP,CN,13.0,A,G,4.0,62.4
5777,61262498,2021-03-10,40,B,11,21,43,40,F463TSU,22M0HPZ,,,8208900000,JP,JP,8.0,A,G,0.1,12.96
5778,19579814,2021-03-10,40,B,11,21,43,40,I22U3WB,MM30K4Q,DW8UY13,3JLK6O,6204330000,JP,JP,13.0,A,E,7.0,1759.8
5779,52391202,2021-03-10,20,B,11,21,11,10,WS7HRMI,VM2A9UU,7PN0VA5,,3926903000,JP,JP,6.5,C,Y,0.0,0.0
5780,26378801,2021-03-10,16,B,11,21,11,10,DV33WR2,MGSN8TD,4E5DWHH,,7112929000,US,US,3.0,A,E,0.3,1746.66
5781,42374604,2021-03-10,30,B,11,26,11,10,3HA463C,ZKVZLR9,VBWF625,,8533219000,US,US,0.0,C,G,0.2,84.52000000000002
5782,54903918,2021-03-10,30,B,11,21,43,10,4RRXV85,QWC2O8J,LUMI88G,,9404900000,CN,CN,4.2,FCN1,G,577.9,13349.49
5783,19876926,2021-03-10,40,B,11,21,11,10,1U0VYZN,40PU5SR,7PN0VA5,,4415100000,TH,KR,8.0,A,G,10.0,204.0
5784,98309637,2021-03-10,40,B,11,21,11,10,QXEKXRD,CGC11UA,78IMHI3,,3923100000,JP,KR,6.5,C,G,42.2,135.04000000000002
5785,98862881,2021-03-10,16,B,11,21,43,10,UOGBNPD,MG77MTE,K6U9DI2,,4818900000,CN,CN,0.0,C,E,10352.0,1481371.2
5786,77339730,2021-03-10,16,B,11,21,11,10,K7JH4P6,15N8IRL,ZYZ8542,,6202931000,CN,CN,13.0,A,G,50.0,3780.0
5787,37724387,2021-03-10,16,B,11,21,11,10,WMXXNMR,QM3QKLH,TVGNCAR,,9503003200,JP,PH,0.0,C,Y,13.0,7823.4
5788,19852407,2021-03-10,40,B,11,21,43,40,QDUSBFS,EHLDA50,BNSPDOH,,9025191000,CN,CN,0.0,CIT,B,10.0,1062.0
5789,57217018,2021-03-10,33,B,29,21,43,10,AX4CW6G,3TUUUYW,LUFIAH4,,6204410000,CN,CN,8.1,E1,E,200.0,459720.0
5790,93894039,2021-03-10,20,B,11,21,11,40,AB2TXFG,KIQ4986,M61ZDLM,VZIZJJ,9503003919,CN,CN,4.8,FCN1,S,950.0,63555.00000000001
5791,97070474,2021-03-10,40,B,11,21,11,40,5JVKX6N,KSXBI3H,,,8542311000,KR,KR,0.0,CIT,E,9.6,19470.72
5792,14934701,2021-03-10,40,B,11,21,11,40,43MSLZK,641NEMI,SB3ZTH2,,8505902000,CN,CN,8.0,A,E,128.0,78131.2
5793,41663712,2021-03-10,16,B,11,21,11,10,KR2RD7C,LSKUSNM,818J1DT,,8203209000,CN,CN,8.0,A,E,11.0,4219.6
5794,34500991,2021-03-10,30,B,11,21,11,40,8ADTPHV,7PNJWR7,SFD26BO,,1904109000,SG,KR,5.4,A,G,3750.0,1524375.0
5795,48448183,2021-03-10,40,B,11,21,14,40,PF1L1IG,V2OITAD,WGMZKEJ,,9615909000,CN,CN,0.0,FCN1,E,56.0,2290.4
5796,73548498,2021-03-10,20,B,11,11,43,50,8N9D20E,CYBC3HE,M32887O,3JLK6O,6110909000,IT,RO,0.0,FEU1,G,1.8,6.84
5797,42287071,2021-03-10,40,B,11,21,43,10,A7POIBB,BJCB8HK,5BVQCG5,,3915909000,KR,JP,6.5,C,Y,26840.0,0.0
5798,53125014,2021-03-10,20,B,11,21,11,40,A50EMTT,24GW2HM,N8PP424,,8504403090,CN,CN,2.4,FCN1,B,1125.3,30495.63
5799,51476980,2021-03-10,20,B,11,21,11,10,NAILZPA,0CN3IKJ,VFARG04,,8421211000,DE,DE,0.0,FEU1,E,601.6,426353.92
5800,20163345,2021-03-10,40,B,11,11,43,40,F69AG25,FG5XA8K,716T6M8,,3926909000,CN,CN,3.9,FCN1,Y,119.0,71.39999999999998
5801,79765046,2021-03-10,30,B,11,21,18,10,A28MFR3,BLMJ2II,JN7C42M,,8482109000,CN,CN,4.2,FCN1,E,24.8,3147.120000000001
5802,89615522,2021-03-10,40,B,11,21,11,40,ZCCITFI,YEMNM07,ZHZGLHJ,,9405409000,CN,CN,8.0,A,G,23.0,236.9
5803,77737979,2021-03-10,21,B,29,23,43,10,97ELD50,JX5GTJ5,UZ93RLG,,6214200000,IT,GB,8.0,A,G,3.0,342.0
5804,90152195,2021-03-10,30,B,11,11,11,10,NL3G1LT,PBNHKFX,L2SX065,,8477900000,US,US,0.0,FUS1,B,1650.0,198990.0
5805,55596809,2021-03-10,40,B,94,21,11,10,RBKRC5B,XON4795,UKWGKPZ,,9019102000,CN,CN,0.0,C,Y,8900.0,46280.0
5806,37113558,2021-03-10,40,B,11,21,11,40,TGRUCRA,7GQ4J6F,NGKJ8TF,W6UCD9,904210000,CN,CN,50.0,W1,Y,9500.0,9796400.0
5807,80811434,2021-03-10,40,B,87,21,14,40,AX4CW6G,LSKUSNM,4VMRI9B,VZIZJJ,8536909010,SG,CZ,0.0,C,E,8.3,1545.46
5808,23611397,2021-03-10,30,B,11,21,11,10,U99NMCP,J8DE2KX,CLSF1GM,,3910009010,SG,US,6.5,C,Y,0.4,384.36
5809,94930244,2021-03-10,40,B,11,21,11,10,OQY4ZUC,X6GEN35,V69J3HB,,7602000000,CO,CO,0.0,A,Y,20930.0,205114.00000000003
5810,62614758,2021-03-10,40,B,11,21,11,10,CXWWNWO,XK9JLRE,TFLSOL1,,8443325090,CN,CN,0.0,CIT,Y,1020.0,3958314.0
5811,83447792,2021-03-10,40,B,11,21,11,40,A7POIBB,3T14EVY,,,9202102000,SK,SK,8.0,A,Y,11.0,25594.800000000007
5812,49868386,2021-03-10,40,B,11,21,11,10,F463TSU,MI6GX2H,7JUUMOF,,1704902090,NL,DE,0.0,FEU1,E,8568.0,5218768.8
5813,91971992,2021-03-10,20,B,11,21,11,10,UAU3QSC,K4DOYTL,56PVUE3,,6204530000,CN,CN,13.0,A,Y,2.0,80.0
5814,24679676,2021-03-10,40,B,22,21,11,40,LP6EWRR,V5IDKAS,E0J5RN4,,8708999000,CN,CN,8.0,A,Y,190.0,1330.0
5815,25362952,2021-03-10,40,B,11,21,11,40,2F7JGCO,4JJTYRL,1LJJW3H,,6206401000,CN,CN,13.0,A,B,6.5,124.15
5816,45494293,2021-03-10,20,B,11,21,11,10,A7POIBB,9N89Q5F,HVMG4TJ,,8471809000,TW,TW,0.0,C,E,30.5,22978.7
5817,78952610,2021-03-10,40,B,11,21,14,40,DWNJQL8,YQPXQL6,,MWIDNS,8518309000,CN,CN,4.8,FCN1,E,35.0,3787.0
5818,25716651,2021-03-10,40,B,11,21,11,50,ED2RH0Y,GAS69CP,TMRHO2P,,4202921090,US,TW,8.0,A,S,143.6,86.16
5819,75927622,2021-03-10,40,B,11,21,11,10,DWNJQL8,WLQYVUK,O9QXSRZ,,9015900000,JP,US,0.0,C,E,11.0,8710.9
5820,70910987,2021-03-10,40,B,11,21,11,40,LP6EWRR,FPF9LC2,BD7XG2L,,710807000,CN,CN,27.0,A,E,95000.0,25194000.0
5821,96524534,2021-03-10,16,B,87,21,18,10,6LV96I6,ZMK9VKU,8NB0Y0O,W6UCD9,7326909000,CN,CN,8.0,A,E,5.0,7.5
5822,34450413,2021-03-10,40,B,11,21,43,40,DWNJQL8,EGER3KO,7FXU7LM,W6UCD9,8518500000,BE,IT,0.0,FEU1,E,55.1,2622.76
5823,54865432,2021-03-10,40,B,11,21,43,40,1E7PNI5,Q6LQLF9,IU202Z1,VZIZJJ,6211331000,CN,CN,13.0,A,G,20.0,3850.0
5824,17407136,2021-03-10,40,B,11,21,11,40,5JVKX6N,OAEI19Z,,,3403193000,KR,US,0.0,FUS1,E,18.9,12912.48
5825,94790649,2021-03-10,20,B,11,21,43,40,EL94CI9,HWROVB0,9VFJ7XW,,8205599000,JP,JP,8.0,A,Y,2.0,35.0
5826,23311565,2021-03-10,40,B,11,11,11,40,ZKB0LAL,4OU54MF,K89AX4N,,8414599000,CN,CN,8.0,A,S,9510.0,609591.0
5827,80520629,2021-03-10,16,B,11,21,11,10,DTY5Z7Q,4WGJXXD,PBP2MYI,,710802000,CN,CN,27.0,A,Y,14000.0,4104800.0
5828,76621085,2021-03-10,40,B,11,21,11,10,6Z6EYFS,5DDN6P1,NFQDP7S,,4707300000,JP,JP,0.0,A,Y,74320.0,1605312.0
5829,31217463,2021-03-10,121,B,11,21,43,10,6JX3RY5,648ZGG5,LMHFBMC,,2106909099,KR,CA,8.0,A,G,0.0,0.0
5830,23191214,2021-03-10,39,B,87,21,18,40,XGAIPZH,IMB4LNL,,W6UCD9,904210000,CN,CN,270.0,W2,Y,24000.0,24748800.0
5831,25050447,2021-03-10,40,B,94,21,11,10,OZB7KED,888WKP3,AIXXRVI,,9619001010,JP,JP,0.0,C,B,3252.4,5009671.72
5832,19269195,2021-03-10,20,B,11,21,11,40,EX4Q9G2,KHZJ0ZB,JQT3R2K,,3926909000,CN,CN,3.9,FCN1,E,43.0,25.8
5833,95211432,2021-03-10,30,B,11,21,11,10,Q8HMP9E,3YOXATZ,FXBF7BG,,2005991000,CN,CN,20.0,A,S,3000.0,192600.0
5834,77477801,2021-03-10,40,B,11,21,11,10,A7POIBB,SMQDSXA,UY54OYL,,6103320000,IT,RO,13.0,A,G,0.7,1025.85
5835,38875199,2021-03-10,20,B,11,21,11,10,6V8QPPW,6O5AS97,6NOLKCY,,1302199099,CN,CN,8.0,A,G,300.0,59280.0
5836,58058165,2021-03-10,40,B,11,21,43,10,Z2I27J4,RWCC8CJ,Q7Q5NE9,,4823909090,CN,CN,0.0,C,Y,100.0,920.0
5837,99890776,2021-03-10,30,B,11,21,11,10,2PDED6U,GPL05O2,XOGGBMY,,8523511000,TW,TW,0.0,CIT,Y,157.0,188918.1
5838,86752488,2021-03-10,30,B,11,21,11,10,TEZRJXM,QR7JURU,7CWM7TS,,8543702090,CN,CN,0.0,FCN1,E,1477.4,17137.84
5839,36007074,2021-03-10,40,B,11,21,11,40,5JVKX6N,BES92ZL,,,8501510000,DE,DE,0.0,FEU1,E,83.7,1782.8100000000004
5840,21536249,2021-03-10,20,B,11,21,11,10,GFTAPZC,HTCHOL5,UNCISOP,,2903391000,US,US,0.0,FUS1,B,42000.0,178714200.00000003
5841,40945296,2021-03-10,33,B,11,21,43,10,6APLI65,BFL3ETY,GWCIRI7,,9609909000,CN,CN,8.0,A,G,4.0,998.0
5842,39549912,2021-03-10,40,B,94,21,18,40,1A48BA8,R0R4TE4,7A58KST,,6504000000,EC,EC,8.0,A,E,10.0,622.0
5843,21242993,2021-03-10,40,B,11,21,11,40,5ZMJCJR,0G0200R,BAZCCS7,,7009920000,IE,CN,8.0,A,G,9.0,9.0
5844,55308061,2021-03-10,13,B,11,23,11,50,31SXC12,JJOEPA1,CUTM9FK,,3824999090,CN,CN,0.0,FCN1,Y,402.0,5025.0
5845,28915892,2021-03-10,40,B,94,21,14,40,KXJKVNF,63WX610,UA7H524,,3004101000,GB,GB,0.0,FGB1,E,1200.0,29586120.0
5846,66785298,2021-03-10,40,B,11,21,11,40,VUM9E16,TKTF4W0,COY5YPX,,7326909000,VN,VN,8.0,A,E,1.0,1.5
5847,76524395,2021-03-10,20,B,11,21,18,10,WS7HRMI,5VANIV8,V7U393R,MWIDNS,9405403000,CN,CN,3.2,FCN1,Y,280.0,82460.0
5848,22881845,2021-03-10,20,B,86,21,11,40,LP6EWRR,3L8PG4X,NC04836,,7117900000,JP,FR,8.0,A,Y,0.1,2.07
5849,21818502,2021-03-10,40,B,11,21,11,40,5JVKX6N,PCW8KX7,445U722,,8523511000,KR,KR,0.0,CIT,G,2.7,3248.9100000000008
5850,94561614,2021-03-10,40,B,11,21,11,40,OOLW1MT,FRFZLVX,PSYHM2J,,9031809099,US,US,1.3,C,E,163.9,5146.46
5851,98389030,2021-03-10,20,B,11,21,43,10,2ODETN4,MCZZYA7,5BPL25Q,,3926909000,CN,CN,6.5,C,Y,500.0,300.0
5852,60825348,2021-03-11,20,B,11,21,43,10,6XOS75X,1FTOLBA,MRPLSDG,,3917299000,US,US,6.5,C,G,86.0,5564.2
5853,13616160,2021-03-11,20,B,11,21,43,10,SC03Z0S,VFSS5S8,9AMO0W8,,8480710000,VN,CN,8.0,A,Y,0.8,332.24
5854,91315890,2021-03-11,40,B,11,21,11,10,N0FNELS,433XCG6,N7MX65Q,,710802000,CN,CN,27.0,A,E,24500.0,7183400.0
5855,72463632,2021-03-11,41,B,11,21,14,40,IUPTV4J,S0XK6J5,MP6KN23,,3926909000,CN,CN,3.9,FCN1,S,712.0,427.2
5856,48507296,2021-03-11,30,B,11,21,11,10,4OSUO77,2E83XOW,QWM5GE1,,8509400000,CN,KR,8.0,A,E,7650.0,9957240.0
5857,37938106,2021-03-11,16,B,11,21,11,10,ZQLV58T,KUIVEP1,V0NQFTU,,6204630000,CN,CN,13.0,A,E,69.0,4540.2
5858,11893419,2021-03-11,20,B,11,21,11,10,8MTRQLF,37QFBT5,3NZJ6F4,,3926909000,CN,CN,6.5,C,S,269.0,161.4
5859,86815814,2021-03-11,40,B,11,21,11,40,6LV96I6,AYI96MF,D40UNX5,,7211199000,US,CA,0.0,C,S,1257.0,232545.0
5860,17793016,2021-03-11,30,B,11,21,11,10,0FWK4FA,XTHQVDT,,,8412909000,US,KR,8.0,A,G,13.6,2437.12
5861,86280235,2021-03-11,40,B,11,21,43,40,6OCN09E,OMR7429,IYTZZJV,,703101000,CN,CN,135.0,W2,Y,24000.0,2272800.0
5862,25904130,2021-03-11,33,B,11,21,11,40,5DVFQUR,C0GDPL1,H9NE890,W6UCD9,2936279000,JP,JP,6.5,C,B,1.5,1505.6999999999996
5863,13162804,2021-03-11,20,B,11,21,11,10,7Y5OGPF,SYX5NIT,9BQ4WDX,,3926906000,CN,CN,6.5,C,S,1.5,1011.6
5864,66282912,2021-03-11,40,B,15,21,11,10,2GQ4CZY,CEWTZDM,EWZQ4ZO,W6UCD9,8471601020,TW,KR,0.0,C,G,190.0,26258.0
5865,22868917,2021-03-11,30,B,11,21,11,10,R5P6P4N,XQ0PGYS,LB7BFK6,,2008979000,ES,ES,0.0,FEU1,G,15876.0,8728624.799999999
5866,79001514,2021-03-11,20,B,11,21,11,10,S1N2WHR,YQI4DLN,NGQTKZ0,,6505009090,CN,CN,8.0,A,B,28.0,215.6
5867,71225869,2021-03-11,40,B,11,21,11,40,1DAO67Z,KUJCH2C,OFZ58QO,,1211901940,AZ,BG,8.0,A,E,4.0,2399.6
5868,41694826,2021-03-11,10,B,15,21,14,50,R4HYQX6,0IDKQAH,0RDWRJK,,6108221000,TW,CN,13.0,A,E,50.0,11775.0
5869,88008635,2021-03-11,40,B,11,21,43,40,7TTJVAJ,Y3OM027,FE9X0QG,,7616999090,CN,KR,8.0,A,G,185.0,2312.5
5870,51995820,2021-03-11,33,B,89,21,11,50,O7T3LC2,Z9KONZF,Q7NWYHS,0U5L56,8531201000,CN,CN,0.0,C,E,141.0,88759.5
5871,70643772,2021-03-11,20,B,11,26,11,10,FG66YE1,GVKDYWC,QYPH3VR,,8518500000,CN,CN,0.0,FCN1,E,299.0,14232.4
5872,97033196,2021-03-11,20,B,11,21,11,10,EC8HJIM,6RWXKBE,ZSZH94T,,3926909000,CN,CN,3.9,FCN1,B,450.0,270.0
5873,32421645,2021-03-11,40,B,11,21,11,40,B575QI9,96FHRL1,V7U393R,,2106909099,KR,CA,8.0,A,Y,0.0,0.0
5874,39373279,2021-03-11,16,B,11,21,43,10,T8QITXF,62OHAFP,EH64Q4J,,8473309090,VN,VN,0.0,CIT,B,2.0,156.0
5875,16480717,2021-03-11,20,B,11,21,11,10,37P1HWU,708A72F,C5CFNZ1,,8708290000,CN,CN,3.2,FCN1,Y,690.0,192165.0
5876,31105563,2021-03-11,20,B,11,21,11,40,DC4LEI7,NX1FG8R,312XFA6,,3923290000,JP,CN,6.5,C,Y,54.0,426.6
5877,42950551,2021-03-11,30,B,11,21,14,10,607KRHF,7SWD0LH,9ZM7SXL,,5911900000,CN,CN,2.4,FCN1,Y,1347.0,8082.0
5878,40286114,2021-03-11,30,B,11,21,11,10,H5FWQT3,CT22F6G,O27ZE87,,8464201000,US,KR,8.0,A,G,16.0,98152.0
5879,44799429,2021-03-11,40,B,11,21,11,10,F8KI8Y0,HL320DJ,GN1BX50,,5601290000,TW,TW,8.0,A,E,10.0,6033.0
5880,70119768,2021-03-11,40,B,11,21,11,40,E3Q8ABV,ISYG7XT,Y4R7MG2,,8541409022,HK,CN,0.0,C,S,16.9,643.89
5881,38558678,2021-03-11,20,B,11,21,11,10,H3RWZG0,WL0T468,XLGG8Y2,,6507000000,CN,CN,8.0,A,G,55.0,6897.0
5882,48138301,2021-03-11,20,B,11,21,14,40,H3RWZG0,53G1D2F,AZWJ7NG,,3926909000,CN,CN,6.5,C,Y,10.6,6.359999999999999
5883,49878670,2021-03-11,40,B,11,21,43,10,3L9AEFP,FSSTFL5,AH87NG2,,2008119000,CN,CN,57.5,FCN1,E,1000.0,222600.0
5884,33618684,2021-03-11,20,B,11,21,11,10,WS7HRMI,83B263O,9FPZ2WQ,,3915909000,KR,JP,6.5,C,S,3010.0,0.0
5885,77382426,2021-03-11,20,B,11,21,11,10,FOVFD9M,BKRGF68,ICEVT7J,,3903190000,TH,TH,6.5,C,B,500.0,84100.0
5886,15580178,2021-03-11,20,B,11,21,11,10,UDIU8FW,WEDFSPQ,7PN0VA5,,8481201000,IT,IT,0.0,FEU1,G,57.9,28214.67
5887,56019098,2021-03-11,40,B,94,21,11,40,HUIUK4E,QIB9J97,7W9ND8Q,W6UCD9,9504903000,CN,CN,0.0,C,Y,28.5,1467.75
5888,92300874,2021-03-11,40,B,11,21,18,40,6LV96I6,MHPEI9B,,MWIDNS,8486902010,TW,TW,0.0,C,E,1.6,916.8
5889,45133170,2021-03-11,20,B,11,21,43,40,BWN4U9D,LILK087,M7J7I9L,,9503003600,CN,CN,0.0,C,Y,13.6,1180.48
5890,72199223,2021-03-11,16,B,11,21,11,10,998DIGO,FED6O9R,B0BET47,,9021290000,US,KR,0.0,C,B,20.0,12714.0
5891,54031185,2021-03-11,40,B,11,21,11,40,GO1EBDS,NG6SUV6,HBJXEK9,,8207501010,CN,CN,8.0,A,E,267.0,797101.8
5892,16961906,2021-03-11,40,B,11,21,11,40,DMEOF5B,WYRKHJU,532CW1G,,9506399000,CN,CN,8.0,A,Y,218.2,5825.94
5893,21276409,2021-03-11,40,B,11,21,11,10,WBLAVQQ,YLLBMD1,V0QREFB,,9403309000,CN,CN,0.0,C,B,1104.0,1104.0
5894,24283401,2021-03-11,16,B,11,21,14,40,H3RWZG0,NYE67PF,1NYE9WJ,,7013370000,CN,CN,8.0,A,S,3.2,42.24
5895,43820658,2021-03-11,20,B,11,21,11,40,4NJOZ3J,BIRL6AD,U86UIPH,,8471702020,JP,JP,0.0,C,E,7.0,20704.6
5896,33614408,2021-03-11,20,B,11,21,11,10,M64ILNR,HJYYMCS,,,1518009090,JP,JP,8.0,A,B,122840.0,23253612.0
5897,43481922,2021-03-11,62,B,11,23,43,10,GLV0FEA,I4LG6TT,WXFK87I,FDLUKP,8542391000,HK,CN,0.0,C,S,6.8,284.2399999999999
5898,55421601,2021-03-11,40,B,87,21,11,40,30KWO4D,MA2TBNQ,,W6UCD9,9109100000,CN,CN,0.0,FCN1,Y,131.9,537149.56
5899,90766372,2021-03-11,40,B,11,21,11,10,5QDXGSD,8WZ9QNI,76OH67K,,8481900000,CN,CN,5.6,FCN1,G,1738.0,76298.2
5900,74333294,2021-03-11,20,B,11,21,11,10,K5BUCNJ,HF69IA3,VO02LXW,,9404900000,CN,CN,8.0,A,G,50.0,1155.0
5901,65982156,2021-03-11,30,B,11,21,11,10,L5GONLU,40PU5SR,DC8ZFRX,MWIDNS,3808999000,JP,JP,6.5,C,Y,5.0,2117.0
5902,21306426,2021-03-11,30,B,11,21,11,10,2PDED6U,C3TNAT0,L2SX065,,7311002000,CN,KR,8.0,A,Y,213.0,18807.9
5903,96545531,2021-03-11,20,B,11,21,11,10,X2D9TDI,5Y4HE8W,E7AJJSA,,4821100000,TW,CN,0.0,C,B,322.5,354.75000000000006
5904,97146992,2021-03-11,30,B,11,21,11,10,PAPWQQR,ETMXGEE,,,3926909000,CN,CN,6.5,C,G,25.0,15.0
5905,17733436,2021-03-11,20,B,11,21,11,40,NL3G1LT,E9WZEZ9,E44MM7Y,,3924100000,CN,CN,0.0,FCN1,Y,15.0,21.0
5906,90764095,2021-03-11,40,B,11,21,11,40,5Z4NF5K,FCRYQAC,,,8302200000,CA,KR,8.0,A,E,1193.9,188994.37
5907,83363322,2021-03-11,20,B,11,21,11,10,K3HCKNK,1LD4U17,,,9403100000,CN,CN,0.0,FCN1,S,420.0,9744.0
5908,60279922,2021-03-11,20,B,11,21,11,10,NAILZPA,E3W9HXB,0ZERO29,,9503003200,JP,JP,0.0,C,G,9045.2,5443401.36
5909,16914686,2021-03-11,40,B,11,11,43,10,WBQKENF,IKIJU7U,,,712391090,CN,CN,30.0,A,Y,1.0,2494.6
5910,33640428,2021-03-11,20,B,11,21,11,10,KXJKVNF,1KNFE75,5J2VDCN,,8516799000,CN,CN,0.0,FCN1,S,5600.0,2186240.0
5911,29595624,2021-03-11,30,B,11,11,13,40,5F4R6C1,F0H8W0T,ELMSOW1,,8419810000,IT,IT,0.0,FEU1,Y,504.0,110376.0
5912,63835052,2021-03-11,20,B,11,21,11,10,OJG6L5L,94Y4ED6,T78G461,,3923290000,JP,JP,6.5,C,G,3.0,23.700000000000006
5913,77956255,2021-03-11,20,B,11,21,11,10,0M7YBNH,96FHRL1,721AJCO,,4420902090,CN,CN,4.8,FCN1,Y,14.1,1283.1
5914,29163275,2021-03-11,40,B,11,21,11,40,9Z8AYH4,WSYBWBE,FHL3JYX,,9608301000,JP,CN,8.0,A,E,2.5,596.25
5915,75902784,2021-03-11,20,B,11,21,11,40,I8O6RFU,YHZF1M5,YY6ARLM,,7326909000,CN,CN,8.0,A,Y,10.0,15.0
5916,99270910,2021-03-11,20,B,11,21,11,10,RU9K634,DTBL7MH,1D0WNX3,,9701101000,CN,US,0.0,A,Y,20.0,8566.0
5917,12881781,2021-03-11,20,B,11,21,11,10,AX4CW6G,RIXLHVI,PPHL9H4,,8210002000,CN,CN,0.0,FCN1,G,229.0,1132863.0
5918,25800031,2021-03-11,20,B,11,21,11,10,FG66YE1,TK9JDOT,MSF7UKK,,6111202000,CN,CN,3.2,FCN1,B,28.0,37578.8
5919,91957705,2021-03-11,62,B,94,21,43,40,I8O6RFU,HOQ9NK2,E4CH6KU,,8708800000,DE,DE,8.0,A,E,39.5,8535.949999999999
5920,49774417,2021-03-11,30,B,11,21,11,10,UAU3QSC,HZRHXQE,C15XLK8,,6810999000,CN,CN,0.0,FCN1,Y,24470.0,1333615.0
5921,70104348,2021-03-11,20,B,11,21,11,40,57WCRX7,EMMWICR,12ZUK9U,,6108221000,CN,CN,7.8,FCN1,B,58.2,13706.1
5922,52299885,2021-03-11,40,B,11,21,43,40,PF1L1IG,6HO1NT1,Q8XRC2A,,6211499000,US,CN,13.0,A,E,14.5,1893.7
